Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,frontier
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
523.676, 0.396172, 0.376528, 357.068, 167.298, 0.376528, 102.533, 0.376528, 87.2366, 0.376528, 0
524.017, 0.396172, 0.376528, 357.259, 167.38, 0.376528, 102.569, 0.376528, 87.3097, 0.376528, 0
524.382, 0.396172, 0.376528, 357.352, 167.396, 0.376528, 102.61, 0.376528, 87.3463, 0.376528, 0
524.719, 0.396172, 0.376528, 357.479, 167.425, 0.376528, 102.61, 0.376528, 87.4438, 0.376528, 0
525.084, 0.396172, 0.376528, 357.576, 167.502, 0.376528, 102.619, 0.376528, 87.456, 0.376528, 0
525.454, 0.396172, 0.376528, 357.658, 167.526, 0.376528, 102.659, 0.376528, 87.4723, 0.376528, 0
525.815, 0.396172, 0.376528, 357.816, 167.64, 0.376528, 102.692, 0.376528, 87.4845, 0.376528, 0
526.152, 0.396172, 0.376528, 357.934, 167.705, 0.376528, 102.732, 0.376528, 87.4967, 0.376528, 0
526.505, 0.396172, 0.376528, 358.129, 167.778, 0.376528, 102.834, 0.376528, 87.5171, 0.376528, 0
526.85, 0.396172, 0.376528, 358.182, 167.802, 0.376528, 102.85, 0.376528, 87.5293, 0.376528, 0
527.191, 0.396172, 0.376528, 358.267, 167.835, 0.376528, 102.871, 0.376528, 87.5618, 0.376528, 0
527.561, 0.396172, 0.376528, 358.446, 167.875, 0.376528, 102.976, 0.376528, 87.5944, 0.376528, 0
527.918, 0.396172, 0.376528, 358.511, 167.876, 0.376528, 103.021, 0.376528, 87.6145, 0.376528, 0
528.259, 0.396172, 0.376528, 358.604, 167.896, 0.376528, 103.049, 0.376528, 87.6592, 0.376528, 0
528.629, 0.396172, 0.376528, 358.698, 167.932, 0.376528, 103.066, 0.376528, 87.6998, 0.376528, 0
528.994, 0.396172, 0.376528, 358.929, 168.005, 0.376528, 103.151, 0.376528, 87.7728, 0.376528, 0
529.359, 0.396172, 0.376528, 359.181, 168.05, 0.376528, 103.309, 0.376528, 87.8217, 0.376528, 0
529.704, 0.396172, 0.376528, 359.421, 168.054, 0.376528, 103.464, 0.376528, 87.9028, 0.376528, 0
530.045, 0.396172, 0.376528, 359.611, 168.127, 0.376528, 103.476, 0.376528, 88.0085, 0.376528, 0
530.39, 0.396172, 0.376528, 359.778, 168.2, 0.376528, 103.521, 0.376528, 88.0571, 0.376528, 0
530.743, 0.396172, 0.376528, 359.912, 168.322, 0.376528, 103.525, 0.376528, 88.0654, 0.376528, 0
531.113, 0.396172, 0.376528, 360.16, 168.473, 0.376528, 103.541, 0.376528, 88.1468, 0.376528, 0
531.482, 0.396172, 0.376528, 360.412, 168.505, 0.376528, 103.566, 0.376528, 88.3416, 0.376528, 0
531.835, 0.396172, 0.376528, 360.644, 168.55, 0.376528, 103.618, 0.376528, 88.4758, 0.376528, 0
532.205, 0.396172, 0.376528, 360.705, 168.598, 0.376528, 103.627, 0.376528, 88.48, 0.376528, 0
532.545, 0.396172, 0.376528, 360.989, 168.736, 0.376528, 103.7, 0.376528, 88.5531, 0.376528, 0
532.894, 0.396172, 0.376528, 361.01, 168.745, 0.376528, 103.704, 0.376528, 88.5612, 0.376528, 0
533.239, 0.396172, 0.376528, 361.063, 168.753, 0.376528, 103.716, 0.376528, 88.5938, 0.376528, 0
533.584, 0.396172, 0.376528, 361.201, 168.826, 0.376528, 103.749, 0.376528, 88.6264, 0.376528, 0
533.941, 0.396172, 0.376528, 361.384, 168.903, 0.376528, 103.806, 0.376528, 88.6751, 0.376528, 0
534.282, 0.396172, 0.376528, 361.636, 168.976, 0.376528, 103.874, 0.376528, 88.7846, 0.376528, 0
534.639, 0.396172, 0.376528, 361.668, 168.989, 0.376528, 103.883, 0.376528, 88.7968, 0.376528, 0
534.996, 0.396172, 0.376528, 361.9, 169.07, 0.376528, 103.96, 0.376528, 88.8698, 0.376528, 0
535.353, 0.396172, 0.376528, 362.066, 169.147, 0.376528, 103.972, 0.376528, 88.9468, 0.376528, 0
535.714, 0.396172, 0.376528, 362.309, 169.248, 0.376528, 104.008, 0.376528, 89.0523, 0.376528, 0
536.08, 0.396172, 0.376528, 362.549, 169.338, 0.376528, 104.065, 0.376528, 89.1457, 0.376528, 0
536.433, 0.396172, 0.376528, 362.646, 169.354, 0.376528, 104.081, 0.376528, 89.2106, 0.376528, 0
536.79, 0.396172, 0.376528, 362.731, 169.366, 0.376528, 104.122, 0.376528, 89.2432, 0.376528, 0
537.155, 0.396172, 0.376528, 362.841, 169.378, 0.376528, 104.163, 0.376528, 89.3002, 0.376528, 0
537.521, 0.396172, 0.376528, 362.979, 169.447, 0.376528, 104.167, 0.376528, 89.3652, 0.376528, 0
537.878, 0.396172, 0.376528, 363.093, 169.455, 0.376528, 104.175, 0.376528, 89.4626, 0.376528, 0
538.231, 0.396172, 0.376528, 363.227, 169.565, 0.376528, 104.195, 0.376528, 89.4667, 0.376528, 0
538.596, 0.396172, 0.376528, 363.39, 169.683, 0.376528, 104.204, 0.376528, 89.5033, 0.376528, 0
538.982, 0.396172, 0.376528, 363.508, 169.752, 0.376528, 104.204, 0.376528, 89.552, 0.376528, 0
539.335, 0.396172, 0.376528, 363.695, 169.858, 0.376528, 104.277, 0.376528, 89.5601, 0.376528, 0
539.704, 0.396172, 0.376528, 363.894, 170.024, 0.376528, 104.277, 0.376528, 89.5927, 0.376528, 0
540.074, 0.396172, 0.376528, 364.133, 170.223, 0.376528, 104.301, 0.376528, 89.6089, 0.376528, 0
540.439, 0.396172, 0.376528, 364.227, 170.239, 0.376528, 104.375, 0.376528, 89.6131, 0.376528, 0
540.808, 0.396172, 0.376528, 364.365, 170.26, 0.376528, 104.48, 0.376528, 89.6253, 0.376528, 0
541.19, 0.396172, 0.376528, 364.641, 170.345, 0.376528, 104.586, 0.376528, 89.7106, 0.376528, 0
541.534, 0.396172, 0.376528, 364.791, 170.345, 0.376528, 104.707, 0.376528, 89.7389, 0.376528, 0
541.887, 0.396172, 0.376528, 365.019, 170.483, 0.376528, 104.724, 0.376528, 89.812, 0.376528, 0
542.225, 0.396172, 0.376528, 365.088, 170.491, 0.376528, 104.752, 0.376528, 89.8446, 0.376528, 0
542.574, 0.396172, 0.376528, 365.304, 170.573, 0.376528, 104.789, 0.376528, 89.9421, 0.376528, 0
542.943, 0.396172, 0.376528, 365.401, 170.581, 0.376528, 104.797, 0.376528, 90.0232, 0.376528, 0
543.309, 0.396172, 0.376528, 365.669, 170.703, 0.376528, 104.87, 0.376528, 90.0963, 0.376528, 0
543.67, 0.396172, 0.376528, 365.9, 170.906, 0.376528, 104.882, 0.376528, 90.1126, 0.376528, 0
544.039, 0.396172, 0.376528, 366.071, 171.036, 0.376528, 104.894, 0.376528, 90.141, 0.376528, 0
544.409, 0.396172, 0.376528, 366.221, 171.084, 0.376528, 104.919, 0.376528, 90.2181, 0.376528, 0
544.754, 0.396172, 0.376528, 366.481, 171.101, 0.376528, 105.024, 0.376528, 90.3561, 0.376528, 0
545.111, 0.396172, 0.376528, 366.595, 171.105, 0.376528, 105.061, 0.376528, 90.4292, 0.376528, 0
545.472, 0.396172, 0.376528, 366.822, 171.198, 0.376528, 105.146, 0.376528, 90.4779, 0.376528, 0
545.809, 0.396172, 0.376528, 366.847, 171.206, 0.376528, 105.154, 0.376528, 90.4861, 0.376528, 0
546.17, 0.396172, 0.376528, 367.058, 171.272, 0.376528, 105.227, 0.376528, 90.5593, 0.376528, 0
546.519, 0.396172, 0.376528, 367.285, 171.47, 0.376528, 105.231, 0.376528, 90.5837, 0.376528, 0
546.856, 0.396172, 0.376528, 367.415, 171.539, 0.376528, 105.244, 0.376528, 90.6324, 0.376528, 0
547.197, 0.396172, 0.376528, 367.569, 171.58, 0.376528, 105.284, 0.376528, 90.7054, 0.376528, 0
547.542, 0.396172, 0.376528, 367.878, 171.678, 0.376528, 105.39, 0.376528, 90.811, 0.376528, 0
547.879, 0.396172, 0.376528, 367.936, 171.71, 0.376528, 105.398, 0.376528, 90.8273, 0.376528, 0
548.228, 0.396172, 0.376528, 368.05, 171.743, 0.376528, 105.406, 0.376528, 90.9006, 0.376528, 0
548.589, 0.396172, 0.376528, 368.2, 171.808, 0.376528, 105.411, 0.376528, 90.9816, 0.376528, 0
548.959, 0.396172, 0.376528, 368.318, 171.856, 0.376528, 105.447, 0.376528, 91.0142, 0.376528, 0
549.3, 0.396172, 0.376528, 368.444, 171.869, 0.376528, 105.488, 0.376528, 91.0873, 0.376528, 0
549.641, 0.396172, 0.376528, 368.586, 171.914, 0.376528, 105.553, 0.376528, 91.1198, 0.376528, 0
549.982, 0.396172, 0.376528, 368.874, 172.023, 0.376528, 105.691, 0.376528, 91.1604, 0.376528, 0
550.335, 0.396172, 0.376528, 368.964, 172.035, 0.376528, 105.715, 0.376528, 91.2132, 0.376528, 0
550.676, 0.396172, 0.376528, 369.191, 172.169, 0.376528, 105.723, 0.376528, 91.2987, 0.376528, 0
551.021, 0.396172, 0.376528, 369.391, 172.246, 0.376528, 105.748, 0.376528, 91.3963, 0.376528, 0
551.379, 0.396172, 0.376528, 369.516, 172.291, 0.376528, 105.788, 0.376528, 91.4369, 0.376528, 0
551.715, 0.396172, 0.376528, 369.655, 172.368, 0.376528, 105.821, 0.376528, 91.4655, 0.376528, 0
552.068, 0.396172, 0.376528, 369.842, 172.417, 0.376528, 105.858, 0.376528, 91.567, 0.376528, 0
552.442, 0.396172, 0.376528, 369.951, 172.45, 0.376528, 105.862, 0.376528, 91.6401, 0.376528, 0
552.791, 0.396172, 0.376528, 370.252, 172.474, 0.376528, 106, 0.376528, 91.7781, 0.376528, 0
553.14, 0.396172, 0.376528, 370.455, 172.555, 0.376528, 106.016, 0.376528, 91.8837, 0.376528, 0
553.481, 0.396172, 0.376528, 370.707, 172.653, 0.376528, 106.17, 0.376528, 91.8838, 0.376528, 0
553.826, 0.396172, 0.376528, 370.898, 172.698, 0.376528, 106.288, 0.376528, 91.9122, 0.376528, 0
554.192, 0.396172, 0.376528, 371.097, 172.718, 0.376528, 106.39, 0.376528, 91.9896, 0.376528, 0
554.533, 0.396172, 0.376528, 371.235, 172.726, 0.376528, 106.479, 0.376528, 92.0302, 0.376528, 0
554.882, 0.396172, 0.376528, 371.353, 172.811, 0.376528, 106.487, 0.376528, 92.0546, 0.376528, 0
555.243, 0.396172, 0.376528, 371.496, 172.832, 0.376528, 106.536, 0.376528, 92.1277, 0.376528, 0
555.584, 0.396172, 0.376528, 371.715, 172.905, 0.376528, 106.609, 0.376528, 92.2008, 0.376528, 0
555.921, 0.396172, 0.376528, 372.064, 173.059, 0.376528, 106.723, 0.376528, 92.2821, 0.376528, 0
556.283, 0.396172, 0.376528, 372.243, 173.124, 0.376528, 106.731, 0.376528, 92.3876, 0.376528, 0
556.628, 0.396172, 0.376528, 372.414, 173.165, 0.376528, 106.796, 0.376528, 92.4526, 0.376528, 0
557.005, 0.396172, 0.376528, 372.588, 173.221, 0.376528, 106.865, 0.376528, 92.5014, 0.376528, 0
557.346, 0.396172, 0.376528, 372.816, 173.368, 0.376528, 106.874, 0.376528, 92.5744, 0.376528, 0
557.683, 0.396172, 0.376528, 373.104, 173.433, 0.376528, 107.024, 0.376528, 92.6476, 0.376528, 0
558.024, 0.396172, 0.376528, 373.161, 173.441, 0.376528, 107.032, 0.376528, 92.6881, 0.376528, 0
558.381, 0.396172, 0.376528, 373.251, 173.457, 0.376528, 107.04, 0.376528, 92.7531, 0.376528, 0
558.723, 0.396172, 0.376528, 373.454, 173.547, 0.376528, 107.113, 0.376528, 92.7937, 0.376528, 0
559.084, 0.396172, 0.376528, 373.527, 173.555, 0.376528, 107.146, 0.376528, 92.8262, 0.376528, 0
559.425, 0.396172, 0.376528, 373.747, 173.632, 0.376528, 107.211, 0.376528, 92.9036, 0.376528, 0
559.761, 0.396172, 0.376528, 373.99, 173.677, 0.376528, 107.276, 0.376528, 93.0375, 0.376528, 0
560.106, 0.396172, 0.376528, 374.266, 173.717, 0.376528, 107.414, 0.376528, 93.135, 0.376528, 0
560.472, 0.396172, 0.376528, 374.392, 173.726, 0.376528, 107.524, 0.376528, 93.1432, 0.376528, 0
560.817, 0.396172, 0.376528, 374.543, 173.742, 0.376528, 107.56, 0.376528, 93.2407, 0.376528, 0
561.154, 0.396172, 0.376528, 374.738, 173.782, 0.376528, 107.666, 0.376528, 93.2894, 0.376528, 0
561.499, 0.396172, 0.376528, 374.892, 173.823, 0.376528, 107.731, 0.376528, 93.338, 0.376528, 0
561.864, 0.396172, 0.376528, 375.046, 173.872, 0.376528, 107.771, 0.376528, 93.4032, 0.376528, 0
562.209, 0.396172, 0.376528, 375.213, 173.961, 0.376528, 107.808, 0.376528, 93.4436, 0.376528, 0
562.562, 0.396172, 0.376528, 375.392, 174.038, 0.376528, 107.845, 0.376528, 93.5086, 0.376528, 0
562.931, 0.396172, 0.376528, 375.664, 174.148, 0.376528, 107.885, 0.376528, 93.6303, 0.376528, 0
563.285, 0.396172, 0.376528, 375.895, 174.201, 0.376528, 108.023, 0.376528, 93.671, 0.376528, 0
563.638, 0.396172, 0.376528, 376.045, 174.31, 0.376528, 108.056, 0.376528, 93.6792, 0.376528, 0
563.987, 0.396172, 0.376528, 376.317, 174.371, 0.376528, 108.129, 0.376528, 93.8171, 0.376528, 0
564.336, 0.396172, 0.376528, 376.533, 174.448, 0.376528, 108.202, 0.376528, 93.8821, 0.376528, 0
564.685, 0.396172, 0.376528, 376.716, 174.522, 0.376528, 108.3, 0.376528, 93.8943, 0.376528, 0
565.05, 0.396172, 0.376528, 376.927, 174.562, 0.376528, 108.389, 0.376528, 93.9754, 0.376528, 0
565.391, 0.396172, 0.376528, 377.057, 174.635, 0.376528, 108.401, 0.376528, 94.0203, 0.376528, 0
565.736, 0.396172, 0.376528, 377.134, 174.672, 0.376528, 108.409, 0.376528, 94.0528, 0.376528, 0
566.081, 0.396172, 0.376528, 377.329, 174.684, 0.376528, 108.446, 0.376528, 94.1989, 0.376528, 0
566.463, 0.396172, 0.376528, 377.646, 174.83, 0.376528, 108.616, 0.376528, 94.199, 0.376528, 0
566.828, 0.396172, 0.376528, 377.865, 174.903, 0.376528, 108.689, 0.376528, 94.272, 0.376528, 0
567.169, 0.396172, 0.376528, 377.958, 174.924, 0.376528, 108.754, 0.376528, 94.2801, 0.376528, 0
567.522, 0.396172, 0.376528, 378.267, 175.139, 0.376528, 108.819, 0.376528, 94.3085, 0.376528, 0
567.867, 0.396172, 0.376528, 378.413, 175.151, 0.376528, 108.925, 0.376528, 94.337, 0.376528, 0
568.237, 0.396172, 0.376528, 378.69, 175.229, 0.376528, 109.075, 0.376528, 94.3858, 0.376528, 0
568.59, 0.396172, 0.376528, 378.856, 175.237, 0.376528, 109.193, 0.376528, 94.4265, 0.376528, 0
568.939, 0.396172, 0.376528, 379.12, 175.343, 0.376528, 109.286, 0.376528, 94.4916, 0.376528, 0
569.325, 0.396172, 0.376528, 379.181, 175.387, 0.376528, 109.29, 0.376528, 94.5037, 0.376528, 0
569.686, 0.396172, 0.376528, 379.356, 175.468, 0.376528, 109.363, 0.376528, 94.5241, 0.376528, 0
570.026, 0.396172, 0.376528, 379.519, 175.558, 0.376528, 109.428, 0.376528, 94.5324, 0.376528, 0
570.383, 0.396172, 0.376528, 379.636, 175.57, 0.376528, 109.453, 0.376528, 94.6137, 0.376528, 0
570.741, 0.396172, 0.376528, 379.734, 175.578, 0.376528, 109.469, 0.376528, 94.6869, 0.376528, 0
571.09, 0.396172, 0.376528, 379.998, 175.651, 0.376528, 109.546, 0.376528, 94.8006, 0.376528, 0
571.459, 0.396172, 0.376528, 380.136, 175.655, 0.376528, 109.624, 0.376528, 94.8572, 0.376528, 0
571.816, 0.396172, 0.376528, 380.372, 175.79, 0.376528, 109.632, 0.376528, 94.9505, 0.376528, 0
572.169, 0.396172, 0.376528, 380.433, 175.83, 0.376528, 109.644, 0.376528, 94.9588, 0.376528, 0
572.527, 0.396172, 0.376528, 380.551, 175.839, 0.376528, 109.656, 0.376528, 95.0563, 0.376528, 0
572.88, 0.396172, 0.376528, 380.645, 175.879, 0.376528, 109.685, 0.376528, 95.0808, 0.376528, 0
573.229, 0.396172, 0.376528, 380.759, 175.92, 0.376528, 109.689, 0.376528, 95.15, 0.376528, 0
573.582, 0.396172, 0.376528, 380.962, 176.09, 0.376528, 109.705, 0.376528, 95.1665, 0.376528, 0
573.923, 0.396172, 0.376528, 381.177, 176.139, 0.376528, 109.799, 0.376528, 95.2396, 0.376528, 0
574.28, 0.396172, 0.376528, 381.368, 176.147, 0.376528, 109.908, 0.376528, 95.3128, 0.376528, 0
574.662, 0.396172, 0.376528, 381.43, 176.168, 0.376528, 109.941, 0.376528, 95.321, 0.376528, 0
575.007, 0.396172, 0.376528, 381.527, 176.176, 0.376528, 110.03, 0.376528, 95.3211, 0.376528, 0
575.348, 0.396172, 0.376528, 381.702, 176.18, 0.376528, 110.136, 0.376528, 95.3861, 0.376528, 0
575.709, 0.396172, 0.376528, 381.868, 176.261, 0.376528, 110.172, 0.376528, 95.4349, 0.376528, 0
576.046, 0.396172, 0.376528, 382.031, 176.27, 0.376528, 110.253, 0.376528, 95.508, 0.376528, 0
576.419, 0.396172, 0.376528, 382.287, 176.343, 0.376528, 110.363, 0.376528, 95.5812, 0.376528, 0
576.797, 0.396172, 0.376528, 382.534, 176.472, 0.376528, 110.428, 0.376528, 95.6339, 0.376528, 0
577.162, 0.396172, 0.376528, 382.847, 176.57, 0.376528, 110.574, 0.376528, 95.703, 0.376528, 0
577.527, 0.396172, 0.376528, 383.156, 176.732, 0.376528, 110.712, 0.376528, 95.7112, 0.376528, 0
577.864, 0.396172, 0.376528, 383.241, 176.74, 0.376528, 110.749, 0.376528, 95.7518, 0.376528, 0
578.213, 0.396172, 0.376528, 383.383, 176.765, 0.376528, 110.753, 0.376528, 95.8655, 0.376528, 0
578.578, 0.396172, 0.376528, 383.554, 176.846, 0.376528, 110.834, 0.376528, 95.8738, 0.376528, 0
578.948, 0.396172, 0.376528, 383.887, 176.984, 0.376528, 110.924, 0.376528, 95.9794, 0.376528, 0
579.313, 0.396172, 0.376528, 384.119, 177.066, 0.376528, 110.936, 0.376528, 96.1173, 0.376528, 0
579.678, 0.396172, 0.376528, 384.302, 177.074, 0.376528, 111.013, 0.376528, 96.2147, 0.376528, 0
580.04, 0.396172, 0.376528, 384.359, 177.114, 0.376528, 111.021, 0.376528, 96.2229, 0.376528, 0
580.385, 0.396172, 0.376528, 384.489, 177.179, 0.376528, 111.03, 0.376528, 96.2796, 0.376528, 0
580.726, 0.396172, 0.376528, 384.582, 177.224, 0.376528, 111.038, 0.376528, 96.3202, 0.376528, 0
581.075, 0.396172, 0.376528, 384.724, 177.228, 0.376528, 111.111, 0.376528, 96.3853, 0.376528, 0
581.428, 0.396172, 0.376528, 384.826, 177.236, 0.376528, 111.188, 0.376528, 96.4016, 0.376528, 0
581.777, 0.396172, 0.376528, 384.907, 177.24, 0.376528, 111.257, 0.376528, 96.4097, 0.376528, 0
582.134, 0.396172, 0.376528, 384.996, 177.256, 0.376528, 111.257, 0.376528, 96.4829, 0.376528, 0
582.479, 0.396172, 0.376528, 385.297, 177.399, 0.376528, 111.265, 0.376528, 96.6332, 0.376528, 0
582.82, 0.396172, 0.376528, 385.383, 177.464, 0.376528, 111.282, 0.376528, 96.6373, 0.376528, 0
583.181, 0.396172, 0.376528, 385.524, 177.496, 0.376528, 111.318, 0.376528, 96.7104, 0.376528, 0
583.535, 0.396172, 0.376528, 385.772, 177.626, 0.376528, 111.403, 0.376528, 96.743, 0.376528, 0
583.904, 0.396172, 0.376528, 386.012, 177.691, 0.376528, 111.444, 0.376528, 96.8771, 0.376528, 0
584.273, 0.396172, 0.376528, 386.182, 177.739, 0.376528, 111.46, 0.376528, 96.9826, 0.376528, 0
584.642, 0.396172, 0.376528, 386.341, 177.841, 0.376528, 111.468, 0.376528, 97.0315, 0.376528, 0
585.007, 0.396172, 0.376528, 386.499, 177.902, 0.376528, 111.489, 0.376528, 97.1086, 0.376528, 0
585.352, 0.396172, 0.376528, 386.763, 177.967, 0.376528, 111.558, 0.376528, 97.2385, 0.376528, 0
585.71, 0.396172, 0.376528, 386.889, 178.072, 0.376528, 111.566, 0.376528, 97.2507, 0.376528, 0
586.087, 0.396172, 0.376528, 387.08, 178.186, 0.376528, 111.574, 0.376528, 97.3198, 0.376528, 0
586.436, 0.396172, 0.376528, 387.271, 178.284, 0.376528, 111.647, 0.376528, 97.3401, 0.376528, 0
586.785, 0.396172, 0.376528, 387.446, 178.381, 0.376528, 111.68, 0.376528, 97.3846, 0.376528, 0
587.138, 0.396172, 0.376528, 387.73, 178.479, 0.376528, 111.842, 0.376528, 97.4091, 0.376528, 0
587.483, 0.396172, 0.376528, 387.99, 178.609, 0.376528, 111.875, 0.376528, 97.5065, 0.376528, 0
587.836, 0.396172, 0.376528, 388.083, 178.649, 0.376528, 111.887, 0.376528, 97.5472, 0.376528, 0
588.206, 0.396172, 0.376528, 388.457, 178.722, 0.376528, 112.066, 0.376528, 97.669, 0.376528, 0
588.546, 0.396172, 0.376528, 388.664, 178.885, 0.376528, 112.11, 0.376528, 97.6691, 0.376528, 0
588.904, 0.396172, 0.376528, 388.835, 178.925, 0.376528, 112.159, 0.376528, 97.7502, 0.376528, 0
589.24, 0.396172, 0.376528, 389.192, 179.136, 0.376528, 112.167, 0.376528, 97.8883, 0.376528, 0
589.61, 0.396172, 0.376528, 389.496, 179.234, 0.376528, 112.281, 0.376528, 97.9818, 0.376528, 0
589.951, 0.396172, 0.376528, 389.707, 179.331, 0.376528, 112.374, 0.376528, 98.0021, 0.376528, 0
590.3, 0.396172, 0.376528, 389.813, 179.344, 0.376528, 112.386, 0.376528, 98.0834, 0.376528, 0
590.653, 0.396172, 0.376528, 390.061, 179.478, 0.376528, 112.459, 0.376528, 98.1241, 0.376528, 0
591.018, 0.396172, 0.376528, 390.147, 179.526, 0.376528, 112.468, 0.376528, 98.1528, 0.376528, 0
591.396, 0.396172, 0.376528, 390.358, 179.559, 0.376528, 112.545, 0.376528, 98.2544, 0.376528, 0
591.737, 0.396172, 0.376528, 390.678, 179.64, 0.376528, 112.646, 0.376528, 98.3925, 0.376528, 0
592.09, 0.396172, 0.376528, 390.885, 179.652, 0.376528, 112.784, 0.376528, 98.4493, 0.376528, 0
592.451, 0.396172, 0.376528, 391.068, 179.656, 0.376528, 112.89, 0.376528, 98.5223, 0.376528, 0
592.816, 0.396172, 0.376528, 391.389, 179.802, 0.376528, 112.967, 0.376528, 98.6196, 0.376528, 0
593.157, 0.396172, 0.376528, 391.43, 179.81, 0.376528, 112.975, 0.376528, 98.644, 0.376528, 0
593.494, 0.396172, 0.376528, 391.62, 179.883, 0.376528, 112.996, 0.376528, 98.7415, 0.376528, 0
593.831, 0.396172, 0.376528, 391.783, 179.981, 0.376528, 113.02, 0.376528, 98.7821, 0.376528, 0
594.176, 0.396172, 0.376528, 392.084, 180.054, 0.376528, 113.158, 0.376528, 98.8716, 0.376528, 0
594.537, 0.396172, 0.376528, 392.198, 180.095, 0.376528, 113.191, 0.376528, 98.9122, 0.376528, 0
594.898, 0.396172, 0.376528, 392.38, 180.127, 0.376528, 113.304, 0.376528, 98.9489, 0.376528, 0
595.268, 0.396172, 0.376528, 392.519, 180.192, 0.376528, 113.369, 0.376528, 98.9571, 0.376528, 0
595.634, 0.396172, 0.376528, 392.621, 180.201, 0.376528, 113.447, 0.376528, 98.9734, 0.376528, 0
595.975, 0.396172, 0.376528, 392.868, 180.298, 0.376528, 113.573, 0.376528, 98.9977, 0.376528, 0
596.32, 0.396172, 0.376528, 392.97, 180.306, 0.376528, 113.581, 0.376528, 99.0832, 0.376528, 0
596.685, 0.396172, 0.376528, 393.238, 180.371, 0.376528, 113.662, 0.376528, 99.205, 0.376528, 0
597.063, 0.396172, 0.376528, 393.595, 180.501, 0.376528, 113.808, 0.376528, 99.2863, 0.376528, 0
597.408, 0.396172, 0.376528, 393.673, 180.509, 0.376528, 113.828, 0.376528, 99.3351, 0.376528, 0
597.761, 0.396172, 0.376528, 393.791, 180.59, 0.376528, 113.832, 0.376528, 99.3677, 0.376528, 0
598.106, 0.396172, 0.376528, 393.848, 180.599, 0.376528, 113.841, 0.376528, 99.4083, 0.376528, 0
598.447, 0.396172, 0.376528, 394.124, 180.615, 0.376528, 114.011, 0.376528, 99.4976, 0.376528, 0
598.812, 0.396172, 0.376528, 394.424, 180.749, 0.376528, 114.149, 0.376528, 99.526, 0.376528, 0
599.149, 0.396172, 0.376528, 394.457, 180.753, 0.376528, 114.153, 0.376528, 99.5504, 0.376528, 0
599.511, 0.396172, 0.376528, 394.705, 180.835, 0.376528, 114.158, 0.376528, 99.7128, 0.376528, 0
599.847, 0.396172, 0.376528, 394.835, 180.908, 0.376528, 114.17, 0.376528, 99.7576, 0.376528, 0
600.189, 0.396172, 0.376528, 395.026, 180.973, 0.376528, 114.198, 0.376528, 99.855, 0.376528, 0
600.546, 0.396172, 0.376528, 395.221, 180.981, 0.376528, 114.271, 0.376528, 99.9685, 0.376528, 0
600.911, 0.396172, 0.376528, 395.363, 181.066, 0.376528, 114.287, 0.376528, 100.009, 0.376528, 0
601.264, 0.396172, 0.376528, 395.489, 181.071, 0.376528, 114.32, 0.376528, 100.099, 0.376528, 0
601.63, 0.396172, 0.376528, 395.652, 181.136, 0.376528, 114.324, 0.376528, 100.192, 0.376528, 0
601.987, 0.396172, 0.376528, 395.904, 181.144, 0.376528, 114.397, 0.376528, 100.363, 0.376528, 0
602.34, 0.396172, 0.376528, 396.078, 181.152, 0.376528, 114.495, 0.376528, 100.432, 0.376528, 0
602.698, 0.396172, 0.376528, 396.176, 181.173, 0.376528, 114.539, 0.376528, 100.464, 0.376528, 0
603.043, 0.396172, 0.376528, 396.262, 181.246, 0.376528, 114.548, 0.376528, 100.468, 0.376528, 0
603.392, 0.396172, 0.376528, 396.456, 181.315, 0.376528, 114.588, 0.376528, 100.554, 0.376528, 0
603.737, 0.396172, 0.376528, 396.639, 181.388, 0.376528, 114.625, 0.376528, 100.627, 0.376528, 0
604.102, 0.396172, 0.376528, 396.79, 181.396, 0.376528, 114.677, 0.376528, 100.716, 0.376528, 0
604.451, 0.396172, 0.376528, 397.123, 181.429, 0.376528, 114.88, 0.376528, 100.813, 0.376528, 0
604.8, 0.396172, 0.376528, 397.261, 181.469, 0.376528, 114.921, 0.376528, 100.87, 0.376528, 0
605.141, 0.396172, 0.376528, 397.509, 181.542, 0.376528, 115.047, 0.376528, 100.919, 0.376528, 0
605.494, 0.396172, 0.376528, 397.655, 181.591, 0.376528, 115.059, 0.376528, 101.005, 0.376528, 0
605.851, 0.396172, 0.376528, 397.826, 181.64, 0.376528, 115.132, 0.376528, 101.053, 0.376528, 0
606.213, 0.396172, 0.376528, 398, 181.713, 0.376528, 115.157, 0.376528, 101.13, 0.376528, 0
606.566, 0.396172, 0.376528, 398.199, 181.745, 0.376528, 115.242, 0.376528, 101.211, 0.376528, 0
606.927, 0.396172, 0.376528, 398.451, 181.786, 0.376528, 115.246, 0.376528, 101.418, 0.376528, 0
607.272, 0.396172, 0.376528, 398.625, 181.802, 0.376528, 115.368, 0.376528, 101.455, 0.376528, 0
