Package version:,2.1.7
Scenario:,forest
Connectivity:,global
Planner type:,rrt
Robot count:,3
Branch reuse:,enabled
Local reward:,enabled
Min. tree age:,48
Iteration discount:,0.8
Exploration factor:,0.2
Min plan value:,0.001
Action caching:,disabled
ROS time multiplier:,1

Time [s], Map uncertainty (global) [-], Map uncertainty (GS) [-], Total distance [m], Distance (robot 1) [m], Map uncertainty (robot 1) [-], Distance (robot 2) [m], Map uncertainty (robot 2) [-], Distance (robot 3) [m], Map uncertainty (robot 3) [-], Navigation failures
36.7406, 0.560717, 0.534722, 87.4377, 30.9435, 0.534097, 32.6938, 0.534167, 23.8004, 0.534514, 0
37.0935, 0.557439, 0.531667, 88.4432, 31.2759, 0.531111, 33.0303, 0.531389, 24.1369, 0.530417, 0
37.4467, 0.554872, 0.528056, 89.5392, 31.6413, 0.527708, 33.3957, 0.528333, 24.5023, 0.527986, 0
37.7957, 0.552164, 0.525278, 90.5417, 31.9782, 0.525, 33.7285, 0.524653, 24.8351, 0.524653, 0
38.1447, 0.549531, 0.521736, 91.5724, 32.3109, 0.521736, 34.0612, 0.521736, 25.2003, 0.521736, 0
38.4855, 0.546411, 0.518125, 92.5381, 32.6436, 0.518264, 34.3939, 0.518125, 25.5005, 0.517917, 0
38.859, 0.542069, 0.514514, 93.8405, 33.078, 0.514514, 34.8283, 0.514514, 25.9342, 0.514097, 0
39.2163, 0.538881, 0.510764, 94.7093, 33.346, 0.510764, 35.1287, 0.510903, 26.2346, 0.510764, 0
39.5531, 0.534475, 0.506389, 95.7078, 33.6788, 0.506111, 35.4616, 0.505417, 26.5674, 0.505556, 0
39.9345, 0.530386, 0.502153, 96.7398, 33.875, 0.502153, 35.8957, 0.501736, 26.9691, 0.501319, 0
40.2754, 0.527789, 0.499167, 97.3727, 33.875, 0.498958, 36.196, 0.499167, 27.3018, 0.498958, 0
40.6447, 0.526097, 0.497361, 97.9369, 33.875, 0.497431, 36.5612, 0.497361, 27.5007, 0.497431, 0
40.9817, 0.525797, 0.497153, 98.2698, 33.875, 0.497292, 36.8941, 0.497153, 27.5007, 0.497292, 0
41.3268, 0.525553, 0.496806, 98.4037, 33.875, 0.496806, 37.0281, 0.496806, 27.5007, 0.496806, 0
41.6637, 0.525553, 0.496806, 98.4037, 33.875, 0.496806, 37.0281, 0.496806, 27.5007, 0.496806, 0
42.0291, 0.525553, 0.496806, 98.4727, 33.944, 0.496667, 37.0281, 0.496806, 27.5007, 0.496806, 0
42.3863, 0.523644, 0.494931, 98.8381, 34.3093, 0.494931, 37.0281, 0.495486, 27.5007, 0.495486, 0
42.7557, 0.521683, 0.493611, 99.5037, 34.6421, 0.493194, 37.0281, 0.493194, 27.8335, 0.493611, 0
43.1088, 0.519944, 0.491667, 100.206, 34.975, 0.491458, 37.0281, 0.491667, 28.2029, 0.491667, 0
43.45, 0.518156, 0.490069, 100.941, 35.3446, 0.489583, 37.0281, 0.489583, 28.5684, 0.490069, 0
